country,year,co2,gdp_per_capita,renew_energy_cons,energy_intensity,foreign_direct_inv,labour_force_total,trade,urban,avg_gdp,income_level,years_available,gini_disp,reg_quality,was_missing,income_level_stable
Bangladesh,2018,105.485,1462.250503,27,1.96,0.753549134128693,67707982,32.5146317240884,8656311.46205564,939.7459098,Low income,30,34.1,-0.85,FALSE,Low income
Bangladesh,2019,108.0751,1564.208024,26.1,1.95,0.543244141585066,69213088,31.5780544912404,9742634.897378106,939.7459098,Low income,30,34.1,-0.94,FALSE,Low income
Bangladesh,2020,102.4575,1604.665923,27.2,1.9,0.407859894856918,70410966,26.271447376215,10047336.398936372,939.7459098,Low income,30,34.1,-0.91,FALSE,Low income
Bangladesh,2021,116.6813,1702.080284,25,1.93,0.414118154040596,72755656,27.7240047036631,12656980.753257865,939.7459098,Low income,30,34.1,-0.85,FALSE,Low income
Bangladesh,2022,124.0779,1804.349346,25,1.93,0.355308723531372,74651451,33.7799672705735,13052778.414294442,939.7459098,Low income,30,34.1,-0.93,FALSE,Low income
Barbados,1996,0.5293,16982.00889,15.2,4.39,0.670002532391207,139437,81.142975902523375,15519.527801963914,19217.823068,High income,30,44.9,1.29,FALSE,High income
Barbados,1997,0.6287,17779.65241,14.3,4.39,1.12886960476149,140167,81.142975902523375,15371.018330742083,19217.823068,High income,30,44.9,1.2850000000000001,TRUE,High income
Barbados,1998,0.6917,18439.46843,10.6,4.39,1.03513021371689,140921,81.142975902523375,15219.157859612598,19217.823068,High income,30,44.9,1.28,FALSE,High income
Barbados,1999,0.7243,18495.46855,11.3,4.39,1.61051383944511,141586,81.142975902523375,15070.313588147848,19217.823068,High income,30,44.9,1.27,TRUE,High income
Barbados,2000,0.5885,19351.46375,11.9,4.39,2.40879045285177,141943,81.142975902523375,7475.99353999106,19217.823068,High income,30,44.9,1.26,FALSE,High income
Barbados,2001,0.5656,18867.64903,10.8,4.46,2.99574106858733,142669,81.142975902523375,12718.007263468886,19217.823068,High income,30,44.9,1.17,TRUE,High income
Barbados,2002,0.6067,18892.17313,9.8,4.35,7.35049907613069,143924,81.142975902523375,12726.937759814795,19217.823068,High income,30,44.9,1.08,FALSE,High income
Barbados,2003,0.6382,19184.92795,8.6,4.35,5.75483061520486,145129,81.142975902523375,12730.40119640516,19217.823068,High income,30,44.9,1.12,FALSE,High income
Barbados,2004,0.6318,19344.96076,8.7,4.39,6.62895921033532,147603,81.142975902523375,12728.495618003688,19217.823068,High income,30,44.9,1.08,FALSE,High income
Barbados,2005,0.6465,20004.76679,8.7,4.36,10.2123680027307,148476,81.142975902523375,11141.651069291867,19217.823068,High income,30,44.9,1.15,FALSE,High income
Barbados,2006,0.6989,21117.31405,8.8,4.27,8.11575176366603,149367,81.142975902523375,12704.904594231572,19217.823068,High income,30,44.9,1,FALSE,High income
Barbados,2007,0.6717,21454.19705,8.6,4.19,10.1887985471991,150206,81.142975902523375,12690.051948227549,19217.823068,High income,30,45,1.08,FALSE,High income
Barbados,2008,0.792,21477.2081,7.6,4.92,12.8407137023166,150841,81.142975902523375,12680.087122268382,19217.823068,High income,30,45,0.88,FALSE,High income
Barbados,2009,0.7986,20294.78258,8.5,5.18,7.970079027098,151202,81.142975902523375,12670.262945411352,19217.823068,High income,30,45,0.58,FALSE,High income
Barbados,2010,0.8203,19763.95236,8.2,4.92,8.19344765818078,151410,81.142975902523375,11077.726195232128,19217.823068,High income,30,45,0.51,FALSE,High income
Barbados,2011,0.6793,19555.73211,4.1,5.01,8.60234229239735,151562,81.142975902523375,11055.177348965719,19217.823068,High income,30,44.8,0.64,FALSE,High income
Barbados,2012,0.6435,19438.21791,3.8,4.86,10.0174515190616,149937,81.142975902523375,11036.675424006256,19217.823068,High income,30,44.6,0.45,FALSE,High income
Barbados,2013,0.7308,19191.43755,3.1,4.88,1.94154778434176,152318,81.142975902523375,11022.490539019622,19217.823068,High income,30,44.5,0.45,FALSE,High income
Barbados,2014,0.6679,19160.1223,3,4.31,14.0456717994001,148747,81.142975902523375,11013.795885346479,19217.823068,High income,30,44.3,0.34,FALSE,High income
Barbados,2015,0.7203,18954.29137,3,4.07,13.0203937978761,147530,81.142975902523375,7358.044477246749,19217.823068,High income,30,44.1,0.55,FALSE,High income
Barbados,2016,0.7736,19251.98342,2.8,4.13,10.4581740534361,149789,81.142975902523375,11015.809228425529,19217.823068,High income,30,43.9,0.47,FALSE,High income
Barbados,2017,0.6824,19237.28749,4.3,4.02,1.65808026519371,150755,81.142975902523375,11026.575299738317,19217.823068,High income,30,43.7,0.48,FALSE,High income
Barbados,2018,0.6824,19237.28749,4.3,4.02,1.65808026519371,150755,81.142975902523375,11026.575299738317,19217.823068,High income,30,43.7,0.48,NA,High income
Barbados,2019,0.6824,19237.28749,4.3,4.02,1.65808026519371,150755,81.142975902523375,11026.575299738317,19217.823068,High income,30,43.7,0.48,NA,High income
Barbados,2020,0.6824,19237.28749,4.3,4.02,1.65808026519371,150755,81.142975902523375,11026.575299738317,19217.823068,High income,30,43.7,0.48,NA,High income
Barbados,2021,0.6824,19237.28749,4.3,4.02,1.65808026519371,150755,81.142975902523375,11026.575299738317,19217.823068,High income,30,43.7,0.48,NA,High income
Barbados,2022,0.6824,19237.28749,4.3,4.02,1.65808026519371,150755,81.142975902523375,11026.575299738317,19217.823068,High income,30,43.7,0.48,NA,High income
Belarus,1996,61.3563,1944.691114,3.5,12.83,0.708145893170836,4719656,96.7748997857579,1026231.4468238363,4539.34160016,Upper-middle income,30,24.1,-1.09,FALSE,Upper-middle income
Belarus,1997,61.8047,2175.408339,3.8,12.83,2.48821961126407,4703524,125.516179156558,1028660.3377841475,4539.34160016,Upper-middle income,30,24.5,-1.295,TRUE,Upper-middle income
Belarus,1998,60.3055,2368.788314,4.1,12.83,1.3349667668811,4718081,122.957697735989,1030815.5337706638,4539.34160016,Upper-middle income,30,25.2,-1.5,FALSE,Upper-middle income
Belarus,1999,58.1594,2460.374642,4.5,12.83,3.6578605079073,4752493,120.835117829629,1033884.0427187734,4539.34160016,Upper-middle income,30,25.3,-1.5,TRUE,Upper-middle income
Belarus,2000,56.2579,2615.369297,5.7,12.83,0.93273178742692,4815953,141.609165955024,611021.9353834377,4539.34160016,Upper-middle income,30,25.4,-1.5,FALSE,Upper-middle income
Belarus,2001,54.9858,2753.039517,6.3,12.31,0.775405864952368,4871194,137.044930473063,947786.7541581084,4539.34160016,Upper-middle income,30,25.3,-1.45,TRUE,Upper-middle income
Belarus,2002,55.1888,2910.405526,6.5,11.94,1.69305705420781,4907075,131.002058282291,871515.0058957632,4539.34160016,Upper-middle income,30,25.2,-1.4,FALSE,Upper-middle income
Belarus,2003,55.8297,3137.269246,6.2,11.48,0.963790820679998,4931321,134.141852273225,953243.5388588532,4539.34160016,Upper-middle income,30,24.8,-1.3,FALSE,Upper-middle income
Belarus,2004,59.1858,3520.411963,6.3,10.65,0.707817258030317,4947805,142.136510387704,876169.7796851859,4539.34160016,Upper-middle income,30,24.6,-1.19,FALSE,Upper-middle income
Belarus,2005,60.0171,3877.725583,6.8,9.72,1.01489264466989,4959438,118.88435169233,878483.4308340566,4539.34160016,Upper-middle income,30,24.6,-1.44,FALSE,Upper-middle income
Belarus,2006,62.4603,4291.69554,7.2,9.41,0.966130137383779,4972585,124.295103889386,881155.5860172976,4539.34160016,Upper-middle income,30,25,-1.6,FALSE,Upper-middle income
Belarus,2007,61.0549,4682.216661,7.3,8.48,3.99176494489288,4989962,128.153877979073,964986.0492086303,4539.34160016,Upper-middle income,30,25.2,-1.42,FALSE,Upper-middle income
Belarus,2008,64.7612,5177.656288,7.1,7.7,3.60135661387402,5017101,129.599478545475,888502.703360282,4539.34160016,Upper-middle income,30,25.2,-1.25,FALSE,Upper-middle income
Belarus,2009,61.6233,5200.785176,7.4,7.28,3.68858496262614,5047868,108.63564482836,974132.9611933103,4539.34160016,Upper-middle income,30,25.2,-1.16,FALSE,Upper-middle income
Belarus,2010,66.1177,5616.105985,7.3,6.99,2.43465600372626,5072487,115.917972989303,829397.6038637271,4539.34160016,Upper-middle income,30,25.3,-1.19,FALSE,Upper-middle income
Belarus,2011,62.9636,5941.702547,7.5,7.05,6.48031997656593,5089161,157.974255073313,904311.3903772726,4539.34160016,Upper-middle income,30,25.3,-1.32,FALSE,Upper-middle income
Belarus,2012,64.2663,6052.650163,7.2,7.24,2.22818019245943,5094860,153.085269313372,840496.4543922909,4539.34160016,Upper-middle income,30,25.3,-1.17,FALSE,Upper-middle income
Belarus,2013,64.4274,6115.445805,7,6.39,2.97388136295762,5096418,119.815965235724,917428.543349524,4539.34160016,Upper-middle income,30,25.2,-1.16,FALSE,Upper-middle income
Belarus,2014,63.9688,6212.929803,6.7,6.4,2.36256024522518,5096822,110.651658620732,853718.5355558223,4539.34160016,Upper-middle income,30,25,-1.1,FALSE,Upper-middle income
Belarus,2015,59.1668,5967.06856,6.8,6.07,2.92676157012568,5096110,115.913691469247,699742.4793247477,4539.34160016,Upper-middle income,30,24.8,-1.17,FALSE,Upper-middle income
Belarus,2016,59.0618,5811.213873,6.7,6.18,2.61275643208459,5091410,125.209322899662,868013.0424146209,4539.34160016,Upper-middle income,30,24.7,-1.09,FALSE,Upper-middle income
Belarus,2017,60.221,5964.909295,7.3,6.14,2.33219360612021,5078342,133.368006959943,946702.7478897762,4539.34160016,Upper-middle income,30,24.5,-0.86,FALSE,Upper-middle income
Belarus,2018,63.5591,6165.926232,7.2,6.29,2.3762653793329,5052623,139.393394375409,952338.2932489162,4539.34160016,Upper-middle income,30,24.5,-0.82,FALSE,Upper-middle income
Belarus,2019,61.3745,6267.748334,7.8,5.97,1.97686317571178,5023444,130.850132114123,1043582.3213053512,4539.34160016,Upper-middle income,30,24.4,-0.67,FALSE,Upper-middle income
Belarus,2020,58.1656,6252.002201,8.4,5.82,2.27009964534033,4980288,118.933883690331,1046542.4122070227,4539.34160016,Upper-middle income,30,24.5,-0.8,FALSE,Upper-middle income
Belarus,2021,58.6377,6457.744184,8.2,6.18,1.76640687852003,4937106,136.014450556595,1279068.3108751622,4539.34160016,Upper-middle income,30,24.7,-0.93,FALSE,Upper-middle income
Belarus,2022,56.8266,6206.632213,8.2,6.18,2.17745011943276,4905932,120.024207576094,1278885.037523727,4539.34160016,Upper-middle income,30,24.8,-1.33,FALSE,Upper-middle income
Belgium,1996,127.4091,31862.66944,1.2,5.49,2.87467005713363,4204594,119.212775757383,1580066.034939393,38610.1524268,High income,30,25.3,1.21,FALSE,High income
Belgium,1997,124.4185,32991.50103,1.1,5.49,2.86976214617037,4226864,125.68894005618,1587027.7909589112,38610.1524268,High income,30,25.3,1.1099999999999999,TRUE,High income
Belgium,1998,127.4042,33566.98757,1.3,5.49,11.1575001955948,4260848,124.709122626318,1593706.202621055,38610.1524268,High income,30,25.5,1.01,FALSE,High income
Belgium,1999,123.0367,34676.60517,1.4,5.49,47.3596107375427,4368285,125.169990540949,1600557.6212797218,38610.1524268,High income,30,25.7,1.08,TRUE,High income
Belgium,2000,124.9696,35878.31539,1.4,5.49,36.4714779710626,4412646,142.230135067034,904734.5825721903,38610.1524268,High income,30,25.8,1.15,FALSE,High income
Belgium,2001,125.934,36148.28812,1.6,5.4,42.512240460582,4307825,139.576839834619,1321882.750704036,38610.1524268,High income,30,26,1.2,TRUE,High income
Belgium,2002,118.4934,36600.86255,1.7,5.13,7.01242443993657,4358408,136.085149488081,1329446.7875084076,38610.1524268,High income,30,26.2,1.25,FALSE,High income
Belgium,2003,123.3716,36826.26992,1.9,5.3,10.8648744877519,4395670,132.715552833888,1336783.8960352214,38610.1524268,High income,30,26.3,1.28,FALSE,High income
Belgium,2004,121.9811,37976.69732,2,5.14,12.0521106747569,4486040,136.918405348432,1344288.865281148,38610.1524268,High income,30,26.7,1.35,FALSE,High income
Belgium,2005,119.1447,38645.26056,2.5,5,8.72717720186463,4627699,144.529050669983,1240173.0741616322,38610.1524268,High income,30,26.9,1.27,FALSE,High income
Belgium,2006,116.1913,39371.08579,2.9,4.81,14.4078713936676,4647632,149.567509299511,1362589.0760280457,38610.1524268,High income,30,27,1.33,FALSE,High income
Belgium,2007,113.0234,40520.08437,3.4,4.55,20.5026740062328,4735412,152.468446875303,1373044.9763962363,38610.1524268,High income,30,26.9,1.42,FALSE,High income
Belgium,2008,114.3817,40380.90747,4,4.67,36.8029204549977,4779497,161.088447790447,1384104.1022711424,38610.1524268,High income,30,26.6,1.41,FALSE,High income
Belgium,2009,107.4038,39293.63758,4.9,4.58,15.948905674901,4801697,135.13840572229,1395365.2641038438,38610.1524268,High income,30,26.6,1.31,FALSE,High income
Belgium,2010,114.977,39991.56462,6.2,4.79,26.0596407490289,4901576,150.162563621427,1290470.7731293612,38610.1524268,High income,30,26.5,1.28,FALSE,High income
Belgium,2011,104.5725,40236.95962,6.7,4.39,31.03668843113,4884263,160.765516888126,1305417.2080174899,38610.1524268,High income,30,26.6,1.24,FALSE,High income
Belgium,2012,103.0863,40074.49281,7.7,4.17,2.36956900950956,4917260,160.383301425059,1314362.0901229784,38610.1524268,High income,30,26.6,1.22,FALSE,High income
Belgium,2013,104.4225,40007.899770000004,8.3,4.33,-5.65561784857252,4966858,157.573622782434,1321996.8447263853,38610.1524268,High income,30,26.4,1.28,FALSE,High income
Belgium,2014,97.7245,40533.91348,9.1,4.02,-2.82643623555084,4984459,158.571610953523,1329421.5684105828,38610.1524268,High income,30,26.4,1.15,FALSE,High income
Belgium,2015,102.3791,40893.80454,9.4,3.93,-4.23261410354123,4994454,155.068682045926,1004110.7571304241,38610.1524268,High income,30,26.4,1.27,FALSE,High income
Belgium,2016,101.261,41172.88625,9.2,4.11,12.1319420227113,5001167,159.057696611945,1346215.5031071545,38610.1524268,High income,30,26.3,1.33,FALSE,High income
Belgium,2017,99.7004,41619.32861,9.7,4.02,-7.44423790176632,5037325,166.904078237791,1353212.4812802412,38610.1524268,High income,30,26.1,1.23,FALSE,High income
Belgium,2018,100.0981,42208.36259,10.7,3.8,-7.66649538713467,5093485,168.277692877218,1484590.218469764,38610.1524268,High income,30,25.9,1.26,FALSE,High income
Belgium,2019,99.8825,43006.40426,10.2,3.83,-1.97252997818916,5146209,165.46547893199,1493857.0671826566,38610.1524268,High income,30,25.8,1.28,FALSE,High income
Belgium,2020,92.267,40769.02184,12.3,3.71,-5.74235227142936,5124712,156.950121282783,1652162.760852155,38610.1524268,High income,30,25.4,1.34,FALSE,High income
Belgium,2021,96.251,43119.89433,11.7,3.86,5.90607720952822,5217415,177.390305424732,1845293.3424415295,38610.1524268,High income,30,25.5,1.33,FALSE,High income
Belgium,2022,89.7393,44583.57677,11.7,3.4,2.00105702528312,5320795,191.996289195725,1859665.3895516384,38610.1524268,High income,30,25.6,1.25,FALSE,High income
Bolivia,1996,8.383,1904.287019,32.4,3.36,6.40939922529255,3436412,49.8562913723023,882686.5549897258,2466.8212746,Lower-middle income,30,51.6,0,FALSE,Lower-middle income
Bolivia,1997,10.1647,1962.86404,32,3.36,9.21807040100919,3529691,50.4696628058748,909329.1482931724,2466.8212746,Lower-middle income,30,52.3,0.085,TRUE,Lower-middle income
Bolivia,1998,10.1715,2025.503344,30.6,3.36,11.1715280663643,3599373,52.2811629581228,936579.3235095147,2466.8212746,Lower-middle income,30,53,0.17,FALSE,Lower-middle income
Bolivia,1999,8.8735,1998.945338,30.8,3.36,12.196646241927,3669870,44.1682564870165,964542.2880826965,2466.8212746,Lower-middle income,30,53.7,0.095,TRUE,Lower-middle income
Bolivia,2000,8.2007,2014.190244,29.2,3.36,8.76830997312938,3741182,45.5977750218555,584340.0819132265,2466.8212746,Lower-middle income,30,54.3,0.02,FALSE,Lower-middle income
Bolivia,2001,7.9317,2013.845808,29,3.51,8.66860569359696,3814211,45.2278224315522,929556.310173652,2466.8212746,Lower-middle income,30,54.1,-0.035,TRUE,Lower-middle income
Bolivia,2002,8.463,2029.669934,28.1,4.08,8.55789350643914,3888572,49.3502603725957,871589.0544106379,2466.8212746,Lower-middle income,30,53.9,-0.09,FALSE,Lower-middle income
Bolivia,2003,9.0138,2050.071332,27,4.07,2.442343967183,3965089,51.967836443987,971183.2747909151,2466.8212746,Lower-middle income,30,53.4,-0.15,FALSE,Lower-middle income
Bolivia,2004,9.4451,2099.990808,25.8,3.97,0.745772608696722,4045470,57.4642660901316,909353.5969566434,2466.8212746,Lower-middle income,30,52.9,-0.27,FALSE,Lower-middle income
Bolivia,2005,9.9293,2156.186701,24.6,4.19,-2.49886824544741,4128982,67.6419413613743,928826.2376842698,2466.8212746,Lower-middle income,30,52.5,-0.69,FALSE,Lower-middle income
Bolivia,2006,10.773,2221.427223,23.7,4.07,2.45168756123775,4215393,74.537848431547,948809.2668929371,2466.8212746,Lower-middle income,30,51.5,-0.89,FALSE,Lower-middle income
Bolivia,2007,11.9867,2283.427333,22.1,3.98,2.79185385749299,4303228,76.0619114476148,1057330.7074294945,2466.8212746,Lower-middle income,30,50.2,-0.99,FALSE,Lower-middle income
Bolivia,2008,12.8337,2383.250323,21.3,3.82,3.07261074755318,4391153,82.8670208961798,989962.1114249156,2466.8212746,Lower-middle income,30,48.5,-0.86,FALSE,Lower-middle income
Bolivia,2009,13.6481,2422.575791,20.6,3.85,2.43967814560444,4479358,68.6270739127592,1102863.2949405203,2466.8212746,Lower-middle income,30,47.1,-0.87,FALSE,Lower-middle income
Bolivia,2010,14.7785,2481.407006,19.9,4.01,3.16542867647895,4567789,75.5116262512877,952878.4458100251,2466.8212746,Lower-middle income,30,46,-0.8,FALSE,Lower-middle income
Bolivia,2011,16.0796,2568.520514,18.1,4.09,3.58442251378885,4656827,82.4803954243518,1053903.5744859357,2466.8212746,Lower-middle income,30,44.9,-0.76,FALSE,Lower-middle income
Bolivia,2012,17.0255,2657.238846,17.4,4.22,3.91355014614083,4745827,84.9487611684942,993076.1826982676,2466.8212746,Lower-middle income,30,44.4,-0.83,FALSE,Lower-middle income
Bolivia,2013,18.0829,2793.514568,16,3.99,5.70662211902913,4834468,81.2309075267174,1097520.248229084,2466.8212746,Lower-middle income,30,44.1,-0.79,FALSE,Lower-middle income
Bolivia,2014,19.4449,2900.902414,15,4.16,1.9898248565868,4923514,85.2644695964403,1033062.7755262284,2466.8212746,Lower-middle income,30,43.6,-0.89,FALSE,Lower-middle income
Bolivia,2015,19.9348,2996.012898,14.2,3.98,1.68072787965335,5012373,67.9328451873525,855871.5684303219,2466.8212746,Lower-middle income,30,42.9,-0.92,FALSE,Lower-middle income
Bolivia,2016,21.3426,3077.570575,13.6,4.03,0.988080149283549,5100033,56.4010345064908,1163132.2664579933,2466.8212746,Lower-middle income,30,42.2,-1.02,FALSE,Lower-middle income
Bolivia,2017,21.7595,3160.16421,14.3,4.03,1.89949328113362,5298716,56.7046527339133,1185470.8440774651,2466.8212746,Lower-middle income,30,41.4,-1,FALSE,Lower-middle income
Bolivia,2018,21.9396,3246.764342,14.3,3.94,0.750524780940684,5649910,57.1099646333271,1317904.8027432258,2466.8212746,Lower-middle income,30,40.6,-1.01,FALSE,Lower-middle income
Bolivia,2019,21.9785,3272.381708,13.5,3.87,-0.529735011404666,5946418,56.3973067329667,1342003.4596438257,2466.8212746,Lower-middle income,30,40,-1,FALSE,Lower-middle income
